Parent	Child
209	185
213	196
209	198
208	199
208	202
213	203
254	207
231	208
253	209
231	211
231	212
248	214
238	215
246	217
238	218
256	219
239	221
253	222
231	224
239	225
235	226
236	228
257	229
256	231
367	233
261	234
256	235
257	237
263	238
257	239
258	240
259	241
256	242
254	244
256	245
258	248
257	253
273	254
276	256
276	257
272	258
272	259
272	260
287	261
271	263
277	264
271	266
271	267
280	268
273	270
307	271
284	272
290	273
288	274
284	276
287	277
296	278
390	279
290	280
302	281
366	282
284	283
301	284
313	285
313	286
390	287
305	288
308	289
310	290
313	291
310	292
307	294
307	295
304	296
308	297
301	299
313	300
319	301
319	302
313	304
327	305
326	307
313	308
316	309
313	310
338	312
326	313
335	314
337	316
327	318
325	319
332	323
330	325
330	326
413	327
345	328
346	330
344	331
366	332
352	333
351	334
351	335
358	337
360	338
367	341
390	342
405	343
354	344
346	345
412	346
381	347
358	348
420	349
360	350
392	351
369	352
452	354
363	356
367	358
368	359
398	360
452	361
379	362
389	363
397	364
418	365
426	366
426	367
408	368
389	369
416	370
452	372
417	375
392	376
388	379
416	381
426	383
405	386
404	388
418	389
426	390
414	391
403	392
450	393
408	394
423	397
415	398
409	400
438	401
435	403
426	404
420	405
436	407
424	408
426	409
436	410
435	411
426	412
434	413
424	414
452	415
426	417
431	418
452	419
441	420
435	421
449	423
452	424
435	425
437	426
448	428
450	429
445	430
445	431
452	433
447	434
452	435
452	436
449	437
452	438
452	439
452	440
452	441
452	443
452	444
452	445
452	446
452	447
452	448
452	449
452	450
452	451
