Parent	Child
202	184
205	187
202	191
227	197
220	199
222	201
213	202
222	203
216	205
233	206
213	208
216	209
213	210
224	211
227	213
232	216
235	220
239	222
229	223
239	224
253	225
239	226
241	227
244	229
245	230
272	232
248	233
239	234
244	235
256	236
364	237
255	238
264	239
264	240
304	241
273	242
253	243
254	244
304	245
253	246
260	248
252	249
266	252
270	253
305	254
279	255
268	256
266	258
266	259
295	260
278	263
304	264
283	265
282	266
328	267
284	268
282	269
282	270
284	271
371	272
306	273
288	275
282	277
312	279
297	280
302	282
297	283
334	284
328	285
302	288
296	289
305	290
371	291
299	292
323	293
324	294
299	295
316	296
327	297
313	299
317	301
324	302
319	303
321	304
323	305
323	306
314	308
316	310
314	311
315	312
327	313
326	314
330	316
365	317
334	320
327	321
352	323
350	324
326	325
350	326
345	327
375	328
349	329
353	330
344	332
352	334
408	335
352	336
343	337
346	338
343	339
362	343
362	344
371	345
391	346
364	349
378	350
408	351
374	352
362	353
392	354
370	355
367	356
408	358
432	359
373	361
378	362
384	364
398	365
378	366
374	367
416	369
386	370
378	371
397	373
393	374
446	375
411	376
387	378
407	379
393	380
387	381
389	382
398	383
393	384
389	385
425	386
429	387
406	389
446	390
409	391
405	392
429	393
418	396
408	397
431	398
425	399
429	401
425	402
409	404
438	405
418	406
446	407
424	408
446	409
431	410
434	411
420	412
425	413
421	416
429	418
446	420
446	421
446	422
438	424
440	425
446	427
446	428
440	429
442	431
446	432
446	433
446	434
446	437
446	438
446	439
446	440
446	441
446	442
446	444
446	445
