Parent	Child
215	202
233	212
231	213
232	215
233	217
233	218
232	223
232	225
233	226
232	227
270	228
237	230
263	231
268	232
277	233
262	234
307	237
259	238
293	239
277	240
270	241
263	242
277	243
282	244
308	245
306	246
277	247
277	248
269	249
277	251
277	252
277	254
275	255
269	256
263	257
273	258
277	260
310	263
295	264
277	265
310	268
340	269
286	270
288	272
290	273
277	274
284	275
300	276
296	277
309	278
298	280
304	282
319	283
310	284
306	285
312	286
296	287
296	288
294	290
304	291
301	292
295	293
312	294
321	295
310	296
436	300
312	304
319	305
316	306
310	307
310	308
311	309
351	310
359	311
325	312
340	316
432	317
335	319
337	320
325	321
355	322
351	325
351	327
340	328
432	330
347	332
355	334
361	335
351	336
351	337
416	340
353	342
361	345
358	346
350	347
358	348
364	349
365	350
366	351
388	352
376	353
387	354
484	355
397	357
484	359
369	360
366	361
404	364
372	365
383	366
385	369
402	372
413	376
385	377
393	381
413	383
408	384
397	385
401	386
425	387
408	388
399	390
420	393
402	395
413	397
413	398
421	400
440	401
462	402
418	404
413	406
420	407
425	408
430	409
463	410
432	412
432	413
435	415
441	416
432	418
432	419
432	420
436	421
444	423
443	424
439	425
463	426
443	427
445	429
439	430
441	432
449	434
484	435
441	436
471	438
460	439
456	440
450	441
451	442
457	443
458	444
462	445
451	446
453	447
450	448
484	449
480	450
476	451
484	452
466	453
464	454
468	456
484	457
484	458
468	459
473	460
484	462
478	463
484	464
484	465
484	466
484	467
484	468
484	469
484	470
484	471
484	472
484	473
484	474
484	475
484	476
484	478
484	479
484	480
484	481
484	482
484	483
