Parent	Child
214	184
221	185
214	190
221	191
221	195
275	199
253	214
239	215
239	216
253	218
243	219
236	220
251	221
237	222
238	223
241	224
237	225
243	226
258	227
240	228
240	229
243	230
238	231
275	233
239	234
240	235
258	236
269	237
263	238
270	239
272	240
260	241
269	242
276	243
267	244
276	246
260	247
264	249
270	250
275	251
263	252
264	253
256	254
256	255
334	256
299	257
300	258
286	259
293	260
334	261
280	262
283	263
283	264
289	266
289	267
282	268
289	269
293	270
284	271
283	272
283	274
288	275
292	276
319	277
283	278
293	279
313	282
333	283
319	284
304	285
322	286
324	288
315	289
304	290
342	291
307	292
306	293
315	295
321	297
324	298
309	300
306	301
307	302
339	304
327	305
329	306
328	307
335	309
329	312
333	315
331	316
342	319
343	320
331	321
333	322
336	324
333	325
348	326
375	327
376	328
353	329
347	331
350	332
362	333
364	334
353	335
362	336
362	337
362	339
352	340
376	342
374	344
353	345
347	346
362	347
365	348
375	349
373	350
385	352
388	353
368	354
362	355
369	356
364	357
362	358
362	359
362	361
384	362
376	364
390	365
378	367
399	368
378	369
416	370
378	371
381	372
473	373
394	374
407	375
421	376
392	378
401	379
393	381
392	384
393	385
473	386
421	388
392	389
395	390
392	391
427	392
410	393
416	394
411	395
427	399
473	400
421	401
427	402
410	404
415	405
421	406
456	407
424	410
431	411
442	413
424	414
421	415
448	416
434	417
452	418
440	419
453	421
431	422
430	423
464	424
442	426
442	427
435	429
446	430
443	431
469	432
448	433
460	434
443	435
456	436
446	437
454	438
473	440
450	441
453	442
464	443
458	444
460	445
479	446
465	447
478	448
456	449
464	450
457	451
480	452
467	453
479	454
472	455
469	456
467	457
472	458
478	459
496	460
479	462
476	463
496	464
475	465
496	467
487	468
496	469
487	470
486	472
495	473
482	474
482	475
496	476
486	477
496	478
482	479
496	480
489	481
496	482
489	484
496	485
496	486
496	487
496	488
496	489
496	490
496	492
496	493
496	495
