Parent	Child
209	185
213	196
209	198
208	199
208	202
213	203
254	207
231	208
253	209
231	211
231	212
248	214
238	215
246	217
238	218
256	219
239	221
253	222
231	224
239	225
235	226
236	228
257	229
256	231
368	233
261	234
256	235
257	237
263	238
257	239
258	240
259	241
256	242
254	244
256	245
258	248
257	253
273	254
276	256
276	257
272	258
272	259
272	260
287	261
271	263
277	264
271	266
271	267
280	268
273	270
307	271
284	272
290	273
288	274
284	276
287	277
296	278
391	279
290	280
302	281
367	282
284	283
301	284
313	285
313	286
391	287
305	288
308	289
310	290
313	291
310	292
307	294
307	295
304	296
308	297
301	299
313	300
319	301
319	302
313	304
329	305
325	307
313	308
316	309
313	310
339	312
331	313
336	314
338	316
329	318
324	319
333	323
331	324
331	325
347	327
331	328
414	329
347	331
345	332
367	333
353	334
352	335
352	336
359	338
361	339
368	342
391	343
406	344
355	345
347	346
413	347
382	348
359	349
421	350
361	351
393	352
370	353
453	355
364	357
368	359
369	360
399	361
453	362
380	363
390	364
398	365
419	366
427	367
427	368
409	369
390	370
417	371
453	373
418	376
393	377
389	380
417	382
427	384
406	387
405	389
419	390
427	391
415	392
404	393
451	394
409	395
424	398
416	399
410	401
439	402
436	404
427	405
421	406
437	408
425	409
427	410
437	411
436	412
427	413
435	414
425	415
453	416
427	418
432	419
453	420
442	421
436	422
450	424
453	425
449	426
438	427
436	428
451	430
446	431
446	432
453	434
448	435
453	436
453	437
450	438
453	439
453	440
453	441
453	442
453	444
453	445
453	446
453	447
453	448
453	449
453	450
453	451
453	452
