Parent	Child
208	187
199	188
205	189
221	199
223	203
219	204
219	205
241	206
245	208
219	210
219	211
223	214
245	215
246	218
233	219
237	220
245	221
254	222
252	223
239	224
233	225
234	226
242	227
240	228
251	229
246	232
252	233
250	234
289	235
269	236
255	237
254	238
302	239
266	240
266	241
251	243
262	244
279	245
256	246
260	248
350	249
264	250
271	251
279	252
271	253
277	254
273	255
269	256
283	257
260	258
271	259
279	262
307	263
288	264
284	265
287	266
283	267
301	268
326	269
291	270
292	271
282	273
288	275
282	277
288	278
332	279
408	280
364	281
331	282
325	283
312	284
332	287
317	288
312	289
325	292
303	293
324	294
314	295
315	297
326	298
319	299
312	300
411	302
328	303
335	304
325	305
332	309
328	310
337	312
328	313
356	314
340	315
334	317
325	318
333	319
364	322
411	323
326	324
349	325
350	326
349	328
402	330
365	331
382	332
354	333
345	334
386	335
356	337
349	339
371	340
365	341
357	342
349	343
371	345
371	346
382	347
367	349
377	350
382	351
377	352
367	353
371	354
365	355
382	356
382	357
402	360
368	361
382	363
381	364
386	365
382	367
384	368
380	369
382	371
385	372
390	373
383	374
382	376
392	377
402	379
394	380
429	381
411	382
398	383
392	384
400	385
422	386
417	387
415	390
394	391
422	392
418	393
419	394
410	396
411	397
407	398
413	400
411	401
433	402
418	403
419	404
437	405
416	407
430	408
423	409
426	410
422	411
423	412
422	413
442	415
442	416
462	417
445	418
437	419
437	420
433	421
450	422
449	423
468	426
442	427
438	428
468	429
468	430
468	432
446	433
449	434
468	436
448	437
450	438
448	441
468	442
451	443
455	444
465	445
462	446
455	448
466	449
455	450
454	451
455	453
468	454
468	455
468	456
468	458
468	460
468	462
468	463
468	465
468	466
468	467
