Parent	Child
214	188
206	191
225	193
217	202
280	207
231	208
228	209
276	210
234	211
236	212
229	214
230	215
267	216
243	217
231	218
237	219
230	220
228	221
254	222
230	223
239	224
228	225
231	226
269	227
254	228
261	230
247	231
254	232
252	233
251	234
259	235
256	236
250	237
276	238
247	239
248	240
267	241
254	242
264	243
251	244
251	245
247	246
310	247
264	249
282	250
268	251
262	254
262	255
310	256
268	257
264	258
276	259
280	260
312	261
312	262
310	264
278	265
318	266
276	267
291	268
332	269
273	270
279	271
295	273
310	274
309	275
290	276
337	277
290	279
332	280
295	281
289	282
319	283
289	284
289	285
296	286
293	288
305	289
319	290
305	291
312	294
312	295
301	297
301	298
305	299
343	300
323	301
341	303
322	305
314	306
341	308
327	309
335	310
318	311
316	312
322	313
322	314
325	315
342	316
344	317
323	318
355	319
342	322
336	323
338	325
342	326
458	327
344	329
336	330
355	331
355	332
343	333
354	335
354	336
415	337
356	338
424	339
360	340
402	341
355	342
413	343
359	344
348	345
353	346
368	348
366	351
359	353
385	354
363	355
362	356
360	358
399	359
388	360
378	361
373	362
385	363
368	364
369	366
383	368
402	369
404	372
392	373
402	374
404	375
385	376
389	377
401	378
408	379
393	380
410	383
400	384
392	385
406	386
432	387
399	388
392	389
397	390
431	391
416	392
440	393
416	394
410	395
416	397
421	398
430	399
415	400
421	401
446	402
410	403
426	404
433	405
463	406
417	407
428	408
430	409
437	410
424	411
421	413
426	414
432	415
427	416
422	417
445	418
423	419
433	420
439	421
435	422
437	423
446	424
437	425
445	426
437	427
463	428
464	429
447	430
438	431
441	432
439	433
449	434
464	435
464	436
463	437
461	438
464	439
464	440
452	441
463	442
462	443
464	444
452	445
464	446
452	447
464	448
462	449
464	450
464	451
464	452
464	453
464	454
464	455
464	456
464	457
464	458
464	459
464	460
464	461
464	462
464	463
