Parent	Child
205	188
216	193
216	195
209	199
216	200
205	201
216	202
224	204
236	205
233	206
231	209
231	210
237	211
230	212
230	213
237	214
229	215
240	216
240	217
228	218
236	219
240	220
228	221
231	222
229	223
240	224
240	225
228	226
248	228
246	229
248	230
249	231
241	233
248	234
246	236
242	237
241	238
253	239
265	240
256	241
261	242
260	243
358	245
257	246
264	248
257	249
256	250
260	251
265	252
263	253
261	254
257	255
279	256
280	257
276	258
281	260
308	261
272	262
283	263
285	264
302	265
340	266
274	267
277	268
279	269
298	270
286	272
326	273
302	274
313	275
295	276
286	278
287	279
291	280
289	281
311	283
291	284
327	285
312	286
308	287
318	288
325	289
302	291
308	292
309	293
301	294
312	295
305	296
321	300
320	301
349	302
319	304
325	305
340	307
349	308
320	309
336	310
330	311
325	312
369	313
323	314
321	315
354	317
357	318
339	319
360	320
339	323
332	324
338	325
406	326
331	327
349	329
364	330
364	331
364	332
364	334
345	335
386	338
372	339
347	340
349	341
350	342
369	344
364	346
361	347
364	348
386	349
416	350
362	351
386	352
355	353
377	354
374	355
389	357
382	358
377	360
378	361
383	362
382	363
386	364
388	365
380	366
373	367
386	368
405	369
405	370
391	371
383	372
415	373
383	374
381	376
386	377
400	378
382	379
391	380
397	381
413	382
395	383
402	384
410	385
408	386
400	387
453	388
415	389
401	390
407	391
408	392
425	393
413	394
411	395
425	396
413	397
415	398
407	399
413	400
403	401
418	402
417	403
413	404
429	405
413	406
417	407
419	408
420	409
420	410
419	411
415	412
430	413
429	414
453	415
453	416
423	417
422	418
423	419
430	420
437	421
453	422
442	423
450	425
453	426
439	427
433	428
436	429
453	430
453	431
453	432
453	433
453	434
453	435
453	436
453	437
453	438
453	439
453	440
453	441
451	442
453	443
453	444
453	445
453	446
453	447
453	448
453	449
453	450
453	451
453	452
