Parent	Child
211	185
209	187
211	189
209	190
211	191
212	197
209	200
214	202
211	203
214	204
212	205
209	206
214	207
246	209
232	211
233	212
237	213
238	214
246	216
250	217
232	218
233	219
236	220
236	222
250	223
235	224
237	225
232	226
232	227
233	228
232	229
238	231
248	232
249	233
257	235
248	236
265	237
257	238
278	239
248	241
248	242
248	245
248	246
267	247
270	248
266	249
261	250
270	251
263	252
261	253
288	255
270	256
266	257
260	258
270	259
278	260
281	261
316	263
302	264
295	265
276	266
292	267
285	268
292	270
321	271
280	272
281	274
293	275
289	276
305	277
307	278
289	279
296	280
295	281
311	282
310	283
300	285
292	286
305	287
300	288
301	289
304	292
319	295
304	296
321	298
315	300
319	301
346	302
352	303
352	304
334	305
322	306
315	307
315	309
390	310
380	311
319	312
327	313
363	315
341	316
363	317
329	319
326	321
346	323
336	324
339	326
338	327
333	328
363	329
393	332
351	333
366	334
363	335
348	336
363	338
353	339
351	340
356	341
354	342
347	343
350	344
366	345
385	346
356	347
356	348
356	349
381	350
361	351
363	352
374	353
359	354
385	355
369	356
375	358
369	359
376	360
384	361
372	362
384	363
377	364
374	365
379	366
375	367
370	368
387	369
406	370
384	371
386	372
379	373
387	374
381	375
394	376
389	377
387	378
389	379
387	380
389	381
392	382
405	383
393	384
408	385
395	386
410	387
408	388
436	389
405	390
411	391
410	392
402	393
398	394
410	395
428	396
436	397
436	398
436	399
428	400
423	402
436	404
419	405
417	406
436	407
416	408
414	409
415	410
415	411
436	412
436	413
428	414
424	415
436	416
436	417
424	419
436	420
436	421
436	422
433	423
436	424
436	425
436	426
436	427
436	428
436	429
436	430
436	431
436	432
436	433
436	434
436	435
