Parent	Child
221	183
211	192
237	208
260	209
245	211
245	212
244	215
248	216
263	217
245	220
245	221
245	222
237	223
248	225
241	226
238	227
244	229
245	230
273	231
244	232
245	233
237	234
288	235
272	236
266	237
291	238
266	240
263	243
285	244
268	245
268	246
269	248
272	251
268	252
292	253
315	254
285	256
289	257
288	258
272	259
269	260
268	262
352	263
296	264
295	265
291	266
298	268
292	269
300	270
308	272
314	273
291	274
305	276
295	277
291	280
303	281
295	285
291	286
300	288
296	289
295	290
308	291
306	292
308	293
319	294
312	295
321	296
312	297
312	298
308	300
308	302
352	304
318	305
321	306
327	307
327	308
327	309
327	311
322	312
322	313
331	314
334	315
329	316
326	317
324	318
339	319
338	321
342	322
342	323
351	324
335	326
342	327
340	329
356	331
371	333
362	334
348	335
351	336
356	338
356	339
347	340
350	341
356	342
363	343
356	344
374	347
424	348
391	349
356	350
430	351
443	352
366	353
366	355
409	356
364	357
395	358
369	359
409	360
374	361
387	362
375	363
371	364
388	365
399	366
387	367
383	369
468	371
409	372
414	374
409	375
387	376
396	378
395	380
393	382
424	383
394	384
409	385
416	386
398	387
410	388
397	389
416	390
468	391
406	392
396	393
412	394
460	395
468	397
450	398
410	399
409	400
413	401
452	402
451	406
450	409
435	410
455	412
424	413
451	414
424	415
420	416
481	417
467	418
468	419
483	420
435	421
441	422
443	423
483	424
450	425
470	427
459	428
447	429
473	430
452	431
446	432
471	435
451	436
458	437
456	438
455	439
481	441
457	442
452	443
483	444
451	445
455	447
481	449
452	450
470	451
468	452
474	453
483	454
483	455
470	456
481	457
471	458
477	459
483	460
483	462
483	463
483	464
483	465
483	466
479	467
481	468
483	469
483	470
479	471
479	472
483	473
483	474
477	475
483	476
483	477
483	478
483	479
483	480
483	481
483	482
