Parent	Child
215	190
213	194
219	197
221	199
216	200
215	201
219	211
234	212
237	213
237	214
234	215
246	216
236	218
232	219
233	220
233	221
239	223
244	224
244	225
234	226
251	227
248	228
237	229
234	230
237	231
252	232
250	233
248	234
262	235
252	236
250	237
258	238
248	239
248	240
248	241
250	243
251	244
250	245
250	246
270	248
270	249
275	250
265	251
267	252
269	253
264	254
269	255
276	257
271	258
267	259
273	260
274	261
265	262
276	263
285	264
278	265
295	266
282	267
285	268
283	269
282	270
285	271
284	273
282	274
300	275
292	276
295	278
292	279
335	280
297	282
300	284
312	285
302	286
298	288
301	289
301	290
313	292
340	293
331	294
324	295
313	296
314	297
323	298
323	300
314	301
310	302
314	305
323	306
323	308
335	309
397	310
351	312
329	313
351	314
331	315
323	316
329	317
347	322
357	323
342	324
336	327
332	328
360	329
401	331
375	332
358	335
376	336
349	337
351	338
355	340
375	341
360	342
360	343
401	344
364	345
356	346
397	347
391	348
362	350
375	351
363	352
375	353
363	355
401	356
386	357
395	358
379	359
397	360
372	361
384	362
376	363
391	366
402	368
392	369
391	370
397	372
389	373
384	374
386	375
393	376
441	379
397	380
393	381
400	382
391	383
399	384
397	385
397	386
399	388
395	389
446	390
424	391
436	392
415	393
404	394
404	395
414	397
402	398
424	399
423	400
412	401
418	402
420	403
418	404
415	405
423	406
419	407
414	409
419	410
437	411
431	412
425	413
428	414
442	415
431	416
442	417
446	418
435	419
442	420
446	423
428	424
429	425
435	426
446	427
446	428
446	429
436	431
446	432
446	433
441	434
446	435
446	436
441	437
446	438
446	439
446	440
446	441
446	442
446	443
446	444
446	445
