Parent	Child
189	185
227	187
196	189
197	192
261	195
211	196
208	197
207	198
255	204
243	205
223	207
350	210
243	211
225	212
230	214
259	218
239	219
237	220
247	221
245	223
253	224
267	226
275	227
236	229
236	230
263	236
255	237
295	238
253	239
253	241
267	242
275	243
254	245
291	247
265	251
306	253
278	254
265	255
355	258
330	259
326	260
308	261
265	263
272	264
294	265
291	266
296	267
291	268
292	269
313	270
281	271
294	272
296	274
308	275
314	276
293	277
282	278
308	279
343	281
320	282
315	283
314	284
306	285
306	287
365	288
305	289
306	291
343	292
306	293
316	294
321	296
312	297
365	299
308	302
365	303
403	304
401	305
335	306
330	308
323	309
343	311
323	312
335	314
330	315
322	316
322	317
330	319
389	320
326	321
351	322
351	323
351	324
369	326
380	327
345	328
343	329
350	330
341	332
434	334
345	335
344	336
364	338
345	339
381	341
355	342
380	343
362	344
358	345
360	346
376	347
384	348
362	349
359	350
356	351
355	352
384	353
377	354
397	355
375	356
375	357
375	358
375	359
394	360
390	362
387	363
384	364
420	365
388	367
371	368
383	369
375	370
403	372
429	373
392	374
397	375
409	376
393	377
410	378
396	379
407	380
408	381
422	382
405	383
394	384
401	385
402	386
416	387
433	388
400	389
404	390
402	391
423	392
416	393
429	394
429	395
422	397
422	398
417	399
432	400
432	401
411	402
412	403
422	404
428	405
447	406
429	407
430	408
454	409
417	410
443	411
442	412
432	413
485	414
442	415
449	416
456	417
430	418
456	420
468	421
447	422
449	423
447	424
439	425
433	427
442	428
465	429
451	430
456	431
460	432
451	433
449	434
449	435
452	436
454	437
460	438
465	439
464	440
456	441
473	442
481	443
465	444
473	445
457	446
456	447
449	448
465	449
489	450
476	451
470	452
467	453
482	454
469	456
465	457
469	458
465	459
484	460
465	461
468	462
474	463
472	464
485	465
484	466
484	467
489	468
488	469
489	470
489	472
489	473
485	474
489	475
484	476
488	477
488	478
489	479
489	480
489	481
489	482
489	483
489	484
489	485
489	486
489	487
489	488
