Parent	Child
206	186
193	191
227	201
227	206
255	207
234	208
234	209
238	212
294	213
227	214
227	215
231	218
227	221
229	222
233	225
246	226
248	227
246	228
251	229
343	230
255	231
256	232
370	233
259	234
246	235
248	236
260	237
248	238
251	239
259	240
259	241
255	242
253	243
252	244
276	246
269	247
278	248
267	249
278	250
267	251
265	253
276	254
294	255
265	257
271	258
265	259
267	260
286	261
276	262
276	263
286	265
283	267
280	269
286	270
281	272
313	274
304	275
281	276
281	277
287	278
283	279
321	280
314	281
321	282
314	283
306	284
294	286
309	287
309	288
296	289
296	290
300	291
309	292
314	293
336	294
326	295
321	296
314	298
323	299
321	300
345	301
321	302
325	303
320	304
328	305
330	306
319	307
314	309
321	310
323	311
341	313
336	314
339	317
363	318
372	319
351	320
351	321
335	322
350	323
333	324
336	325
337	326
335	327
354	328
333	330
353	331
357	333
365	334
354	335
376	336
352	337
351	338
393	340
357	341
357	342
494	343
360	344
363	345
357	346
471	347
358	349
357	350
388	351
412	352
359	353
360	354
361	355
367	356
376	357
388	359
390	360
375	361
373	362
376	363
487	364
371	365
384	366
390	367
392	368
392	369
416	370
393	371
426	372
384	373
396	374
387	375
419	376
389	377
387	378
384	379
388	380
409	384
428	387
438	388
405	389
419	390
403	391
414	392
430	393
410	394
409	395
430	396
400	397
415	399
434	400
423	401
419	403
419	404
422	405
426	406
419	408
428	409
420	410
419	411
485	412
432	413
429	414
428	415
419	416
431	419
431	420
432	421
440	422
445	423
487	424
431	425
464	426
467	428
467	429
447	430
449	431
468	432
454	433
466	434
454	435
449	436
467	438
449	439
489	440
487	442
455	443
465	445
457	446
481	447
471	448
467	449
473	450
468	452
466	453
487	454
468	455
473	456
482	457
467	460
487	461
487	462
467	463
468	464
487	465
476	466
487	467
481	468
489	469
477	470
487	471
494	472
487	473
479	474
494	475
485	476
487	477
489	478
487	479
485	480
494	481
494	482
487	483
494	484
494	485
494	486
494	487
494	488
494	489
494	490
494	491
494	492
494	493
