parent	child
0	28160
0	28161
0	28162
0	28163
0	23044
0	23045
0	23046
0	28167
0	28168
0	28169
0	28170
0	23051
0	28172
0	23053
0	23054
0	23055
0	23056
0	23057
0	23058
0	23059
0	28180
0	28181
0	28182
0	28183
0	28184
0	28164
0	28186
0	23071
0	23072
0	23073
0	23074
0	23075
0	11812
0	11813
0	11814
0	11815
0	23080
0	11817
0	11818
0	23083
0	11820
0	23085
0	23086
0	23087
0	23090
0	23096
0	23097
0	19005
0	19006
0	19007
0	19010
0	28171
0	19013
0	19014
0	19018
0	19020
0	19022
0	28173
0	28174
0	28175
0	28176
0	3788
0	28177
0	28179
0	14955
0	14956
0	14957
0	14958
0	14959
0	14960
0	14961
0	14962
0	14963
0	14967
0	14968
0	14969
0	14970
0	14971
0	14972
0	14978
0	23180
0	3789
0	23183
0	28185
0	23223
0	184
0	185
0	186
0	188
0	189
0	23239
0	3785
0	202
0	3786
0	205
0	3791
0	3792
0	3793
0	3794
0	3795
0	3796
0	5582
0	23076
0	23077
0	3813
0	23079
0	28166
0	11819
0	11821
0	11822
0	11823
0	8672
0	23364
0	23078
0	23397
0	23401
0	28263
0	28178
0	1963
0	1964
0	1965
0	1966
0	1967
0	1968
0	1969
0	1970
0	1971
0	1972
0	1973
0	1976
0	1978
0	1991
0	5578
0	5579
0	5580
0	5581
0	1998
0	5583
0	5585
0	8668
0	8669
0	8670
0	8671
0	23520
0	8673
0	8674
0	23523
0	5605
0	8683
0	28149
0	28150
0	28151
0	28152
0	28153
0	28154
0	28155
0	5629
0	28158
0	28159
8192	8307
8192	8566
24581	25096
8199	8293
24587	25091
16396	18050
16396	18055
24589	25489
24589	25095
8214	8314
8214	8237
8215	8239
16412	18058
16412	18053
24606	24936
24607	24936
24609	24936
24613	26313
24613	25021
16433	18060
16435	18056
16435	18052
16439	16776
16439	16612
16442	18060
16442	18054
16450	16616
8203	8385
8203	8538
24588	25506
8285	8368
8285	8563
8293	8371
27325	27396
8309	8638
8310	8635
8312	8640
8314	8514
8314	8571
8315	8370
8315	8516
8316	8519
16519	16941
16521	16674
16523	16946
16523	17015
16525	17014
16525	16950
16526	16675
24555	24744
24720	26842
24720	26843
24722	26836
24722	26796
24723	24977
24723	24987
24723	25183
24724	26842
24726	24987
24726	25183
24727	26837
24727	26839
24731	25208
24731	26790
24733	25016
24733	25170
24733	24973
24733	25150
24739	26819
24739	25212
24742	25169
24742	26459
24743	25212
24744	25173
24744	25142
24745	26449
24745	25186
24745	24997
24745	25174
24746	25187
24746	26807
23239	23392
24748	26467
24749	25209
24749	26455
24749	25220
24749	24998
24749	24991
24750	25220
24750	24998
24750	25231
24750	25015
24750	25209
24750	24991
24751	25019
24754	26846
24758	25035
184	213
24761	26459
24761	26827
186	200
186	201
186	198
188	191
191	208
191	209
191	207
24769	25035
24769	25029
198	217
198	219
198	220
200	218
200	220
201	210
201	220
202	212
203	211
203	220
207	258
207	222
208	224
208	229
209	226
209	229
210	227
211	227
212	225
217	230
218	231
219	228
220	232
227	255
229	416
230	243
230	246
231	242
232	256
16626	16956
16627	16960
16627	16957
16629	16959
248	281
255	275
255	277
255	270
256	279
33025	33158
23297	24114
23297	24122
23297	23766
23297	23935
33030	33163
24839	25529
24839	25427
24839	25441
24843	25426
24843	25451
24843	25526
24843	25430
24844	25416
24844	25425
24844	25500
24845	25444
24845	25453
24846	25093
8237	8594
24848	25436
275	291
277	299
277	291
277	663
279	300
280	663
281	663
24858	25433
24858	25419
24859	25094
24860	25424
24860	25505
24860	25417
16673	17284
16673	17285
16674	17009
16674	17041
291	424
291	377
291	386
291	523
291	422
16676	17286
295	354
295	422
295	424
295	329
295	523
295	386
295	339
295	344
295	348
295	351
296	352
296	386
296	523
296	356
296	331
296	342
296	345
296	349
299	377
299	386
299	373
302	322
303	323
8514	8591
323	403
323	411
8516	8592
329	405
329	397
331	404
331	412
339	419
342	413
344	434
345	429
348	433
348	428
349	431
33118	33242
33118	33159
351	430
352	432
33121	33304
33121	33161
33122	33161
33122	33293
33124	33254
33125	33289
33126	33296
33130	33157
33130	33245
8561	8590
8563	8590
8565	8593
8565	8636
8566	8595
8567	8645
377	1010
377	524
8571	8596
8571	8637
386	522
386	524
33156	33226
33158	33229
16776	18454
33163	33238
397	528
397	531
397	444
397	525
397	491
8591	8626
