parent	child
183	331
183	209
183	216
183	220
184	200
184	204
184	303
184	208
184	215
184	219
185	199
185	203
185	207
185	213
185	217
185	218
186	202
186	210
186	206
186	221
188	192
188	194
188	196
188	198
188	190
189	193
189	195
189	197
189	191
193	256
193	248
193	239
194	230
194	234
194	243
194	252
198	235
198	244
199	353
199	326
199	307
199	287
200	321
200	301
200	350
200	295
202	315
202	334
203	291
203	311
204	280
204	297
204	317
206	320
206	330
206	300
208	352
208	296
208	316
208	333
208	286
210	306
210	325
213	328
213	269
215	314
216	293
216	332
216	313
217	294
217	327
217	309
217	349
218	265
218	310
218	329
219	292
219	312
219	318
220	264
220	323
221	270
230	365
234	355
234	847
243	483
243	380
248	374
252	387
256	469
264	403
264	452
269	440
269	489
280	1780
280	425
280	399
286	568
291	1806
293	1802
293	363
293	1788
296	419
297	443
297	492
306	488
306	426
307	449
307	498
310	439
313	433
313	482
313	388
315	445
316	441
318	450
318	499
320	401
320	471
320	412
321	432
323	438
323	487
325	407
327	456
327	404
329	442
329	491
330	422
331	435
331	484
349	472
349	423
350	408
350	457
352	448
352	497
353	446
353	495
403	784
404	770
404	1853
407	554
407	622
407	2065
412	625
412	618
412	572
425	651
425	564
426	573
433	773
433	1868
435	789
438	1861
438	749
438	2013
440	768
440	1803
442	736
443	594
443	637
446	1882
446	1403
448	785
448	1835
449	1817
449	763
452	750
456	1856
456	786
457	1796
457	1430
471	1830
471	758
472	1792
472	779
482	733
483	39207
487	1787
487	764
489	759
489	360346
489	1819
491	787
492	743
492	1832
554	656
564	652
568	1839
568	643
568	647
572	674
573	659
594	649
622	1739
622	1173
622	2078
622	1063
622	4522
622	38123
622	1400
643	2048
643	1159
643	4050
643	1687
643	4829
643	3938
643	90728
647	3936
647	1766
647	1199
651	88833
651	4130
651	1701
651	4487
651	3751
651	1135
652	91333
652	4648
652	1678
652	1171
652	3927
659	30211
659	1350
659	1096
659	2075
659	1691
659	4591
659	1207
674	1392
674	1203
674	1731
733	1227
733	976
733	1681
733	1820
733	1706
733	29742
733	1842
733	30649
733	1786
733	1340
736	1730
736	1808
736	1887
736	1376
736	31403
736	1261
736	1715
736	1844
743	1413
743	1867
743	1298
743	1811
743	1752
743	1850
749	29699
749	1668
749	1862
749	1677
749	1886
749	937
749	2091
749	1327
749	1204
749	1214
749	1790
750	1858
750	1349
750	1804
750	30797
750	1236
750	1178
750	1690
750	1838
750	1464
750	1849
758	1217
758	30470
758	967
758	1810
758	1876
758	1860
758	1761
758	2082
758	1194
758	1671
758	1330
758	1083
759	961
759	1798
759	1230
759	1168
759	1684
759	30231
759	2073
759	1831
759	1073
759	1458
759	1848
759	1812
759	1343
763	965
763	1768
763	1259
763	1713
763	1814
763	29402
763	1883
763	1374
763	1877
764	1385
764	1724
764	1270
768	1409
768	1863
768	1294
768	1522
768	1748
770	1415
770	1871
770	1872
770	1300
770	1754
770	1757
770	1854
773	1889
773	1763
773	1805
773	1424
773	1878
773	1309
779	1834
779	1880
779	1884
784	1473
784	1699
784	1358
784	1813
784	1245
785	1857
785	1776
785	1879
786	1254
786	1865
786	1708
786	1807
786	1368
786	1822
787	1734
787	1255
787	1709
787	1369
789	1410
789	1295
789	1874
789	1845
789	1885
789	1759
789	1749
937	2543
937	5109
937	3518
